timestamp,side,angle_deg,p50,p95,risk,stroke_count,phase
1759092536.71486,left,154.29588317871094,145.02479553222656,155.9683624267578,Overextension risk,12,Cooldown
1759092536.7790048,left,150.03712463378906,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092536.846036,left,129.4371795654297,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092536.910767,left,114.95903015136719,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092536.980275,left,103.0550537109375,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.047963,left,104.62256622314453,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.111357,left,104.65658569335938,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.179682,left,112.53317260742188,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.247804,left,149.2415313720703,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.311432,left,152.34071350097656,145.08079528808594,155.9683624267578,Overextension risk,12,Cooldown
1759092537.379413,left,144.15989685058594,145.02479553222656,155.9683624267578,Overextension risk,12,Cooldown
1759092537.450237,left,141.84765625,145.01586151123047,155.9683624267578,Overextension risk,12,Cooldown
1759092537.512091,left,143.05613708496094,144.97591400146484,155.9683624267578,Overextension risk,12,Cooldown
1759092537.5800362,left,143.98556518554688,144.80583953857422,155.9683624267578,Overextension risk,12,Cooldown
1759092537.643415,left,148.4032440185547,144.80583953857422,155.9683624267578,Overextension risk,12,Cooldown
1759092537.7130299,left,149.4884033203125,144.80583953857422,155.93389587402345,Overextension risk,12,Cooldown
1759092537.779279,left,156.3677978515625,144.80583953857422,155.9683624267578,Overextension risk,12,Cooldown
1759092537.8477519,left,134.08090209960938,144.5569610595703,155.9683624267578,Overextension risk,12,Cooldown
1759092537.914709,left,104.32905578613281,144.41944122314453,155.9683624267578,Overextension risk,12,Cooldown
1759092537.977246,left,93.93419647216797,144.3828582763672,155.9683624267578,Overextension risk,13,Cooldown
1759092538.04734,left,91.95498657226562,144.26337432861328,155.9683624267578,Overextension risk,13,Cooldown
1759092538.112247,left,94.02464294433594,144.1373291015625,155.9683624267578,Overextension risk,13,Cooldown
1759092538.180341,left,103.63700103759766,144.08270263671875,155.9683624267578,Overextension risk,13,Cooldown
1759092538.2466822,left,130.49411010742188,144.02257537841797,155.9683624267578,Overextension risk,13,Cooldown
1759092538.31355,left,149.93975830078125,144.02257537841797,155.9683624267578,Overextension risk,13,Cooldown
1759092538.378326,left,147.20303344726562,144.02257537841797,155.9683624267578,Overextension risk,13,Cooldown
1759092538.451738,left,139.781494140625,143.9900360107422,155.9683624267578,Overextension risk,13,Cooldown
1759092538.513726,left,132.47669982910156,143.78526306152344,155.9683624267578,Overextension risk,13,Cooldown
1759092538.579508,left,135.2001495361328,143.51709747314453,155.9683624267578,Overextension risk,13,Cooldown
1759092538.6474721,left,137.09939575195312,143.25702667236328,155.9683624267578,Overextension risk,13,Cooldown
1759092538.714798,left,148.94435119628906,143.25702667236328,155.9683624267578,Overextension risk,13,Cooldown
1759092538.772876,left,152.9651336669922,143.25702667236328,155.9683624267578,Overextension risk,13,Cooldown
1759092538.8062139,left,153.3769073486328,143.25702667236328,155.9683624267578,Overextension risk,13,Cooldown
1759092538.8411598,left,156.75161743164062,143.25702667236328,156.0829689025879,Overextension risk,13,Cooldown
1759092538.875496,left,152.3416748046875,143.25702667236328,156.0829689025879,Overextension risk,13,Cooldown
1759092538.90675,left,146.55563354492188,143.25702667236328,156.0829689025879,Overextension risk,13,Cooldown
1759092538.9400709,left,135.91612243652344,143.06047821044922,156.0829689025879,Overextension risk,13,Cooldown
1759092538.9732952,right,163.37953186035156,143.25702667236328,156.38698883056642,Overextension risk,13,Cooldown
1759092539.006656,right,161.23155212402344,143.51709747314453,156.76817016601564,Overextension risk,13,Cooldown
1759092539.039585,right,157.91580200195312,143.71739959716797,157.09624633789062,Overextension risk,13,Cooldown
1759092539.072486,right,158.08050537109375,143.71739959716797,157.3574020385742,Overextension risk,13,Cooldown
1759092539.1083462,right,158.2308807373047,143.71739959716797,157.42401733398438,Overextension risk,13,Cooldown
1759092539.1398132,right,155.6737518310547,143.71739959716797,157.42401733398438,Overextension risk,13,Cooldown
1759092539.173995,right,158.13157653808594,143.9900360107422,157.53033447265625,Overextension risk,13,Cooldown
1759092539.207804,right,156.8838348388672,144.02257537841797,157.53033447265625,Overextension risk,13,Cooldown
1759092539.241378,right,157.6724395751953,144.08270263671875,157.6769889831543,Overextension risk,13,Cooldown
1759092539.275726,right,160.15406799316406,144.1373291015625,157.77104644775392,Overextension risk,13,Cooldown
1759092539.338845,right,163.41819763183594,144.26337432861328,157.92096557617188,Overextension risk,13,Cooldown
1759092539.372882,right,163.19586181640625,144.40343475341797,158.02214508056642,Overextension risk,13,Cooldown
1759092539.407028,right,158.29110717773438,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.4417741,right,148.99920654296875,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.4730968,left,151.2736358642578,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.507222,left,148.454345703125,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.5700932,left,136.4522247314453,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.609038,left,138.986083984375,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.64026,left,137.38539123535156,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.672213,left,134.87533569335938,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.705264,left,138.72958374023438,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.739841,left,141.64149475097656,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092539.803879,left,150.3034210205078,144.5569610595703,158.08305892944335,Overextension risk,13,Cooldown
1759092539.838801,left,153.48033142089844,144.84397888183594,158.08305892944335,Overextension risk,13,Cooldown
1759092539.8720808,left,154.61886596679688,145.01586151123047,158.08305892944335,Overextension risk,13,Cooldown
1759092539.906602,left,156.03684997558594,145.02479553222656,158.08305892944335,Overextension risk,13,Cooldown
1759092539.970848,left,153.52378845214844,145.08079528808594,158.08305892944335,Overextension risk,13,Cooldown
1759092540.006322,left,150.2598114013672,145.2876968383789,158.08305892944335,Overextension risk,13,Cooldown
1759092540.070967,left,140.43736267089844,145.08079528808594,158.08305892944335,Overextension risk,13,Cooldown
1759092540.102684,left,105.40921783447266,145.02479553222656,158.08305892944335,Overextension risk,13,Cooldown
1759092540.137158,left,102.86048126220703,145.01586151123047,158.08305892944335,Overextension risk,13,Cooldown
1759092540.173068,left,102.94749450683594,144.84397888183594,158.08305892944335,Overextension risk,13,Cooldown
1759092540.209406,left,102.9813003540039,144.5569610595703,158.08305892944335,Overextension risk,13,Cooldown
1759092540.269417,left,102.35130310058594,144.40343475341797,158.08305892944335,Overextension risk,13,Cooldown
1759092540.30631,left,100.58778381347656,144.26337432861328,158.08305892944335,Overextension risk,13,Cooldown
1759092540.339185,left,103.10997009277344,144.1373291015625,158.08305892944335,Overextension risk,13,Cooldown
1759092540.4059289,left,106.91522979736328,144.08270263671875,158.08305892944335,Overextension risk,13,Cooldown
1759092540.436318,left,108.09059143066406,144.02257537841797,158.08305892944335,Overextension risk,13,Cooldown
1759092540.472028,left,138.5418701171875,143.9900360107422,158.08305892944335,Overextension risk,13,Cooldown
1759092540.506046,left,141.93121337890625,143.71739959716797,158.08305892944335,Overextension risk,13,Cooldown
1759092540.571307,left,140.7529754638672,143.25702667236328,158.08305892944335,Overextension risk,13,Cooldown
1759092540.605537,left,148.07177734375,143.25702667236328,157.92403717041014,Overextension risk,13,Cooldown
1759092540.638135,left,148.51266479492188,143.25702667236328,157.92403717041014,Overextension risk,13,Cooldown
1759092540.669299,left,148.85891723632812,143.25702667236328,157.92403717041014,Overextension risk,13,Cooldown
1759092540.7054741,left,144.3280029296875,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.7400472,left,138.63607788085938,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.776803,left,138.8076171875,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.834526,left,139.77821350097656,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.872063,left,139.63717651367188,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.909072,left,140.8570098876953,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092540.9726,left,146.98458862304688,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092541.043555,left,152.4354705810547,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092541.077277,left,151.530029296875,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092541.14024,left,150.8612518310547,143.71739959716797,157.92403717041014,Overextension risk,13,Cooldown
1759092541.215842,left,139.8120880126953,143.25702667236328,157.92403717041014,Overextension risk,13,Cooldown
1759092541.278728,right,160.7803955078125,143.25702667236328,158.08305892944335,Overextension risk,13,Cooldown
1759092541.346194,right,159.30752563476562,143.25702667236328,158.13571472167968,Overextension risk,13,Cooldown
1759092541.41218,right,156.6651611328125,143.25702667236328,158.13571472167968,Overextension risk,13,Cooldown
1759092541.479428,right,157.15496826171875,143.25702667236328,158.08305892944335,Overextension risk,13,Cooldown
1759092541.577912,left,113.8311538696289,143.06047821044922,158.08305892944335,Overextension risk,13,Cooldown
1759092541.6480908,left,128.10366821289062,142.99199676513672,158.08305892944335,Overextension risk,13,Cooldown
1759092541.7132978,left,141.68138122558594,142.60318756103516,158.08305892944335,Overextension risk,13,Cooldown
1759092541.779084,left,146.51292419433594,142.99199676513672,158.08305892944335,Overextension risk,13,Cooldown
1759092541.846947,left,140.00645446777344,142.99199676513672,158.08305892944335,Overextension risk,13,Cooldown
1759092541.913429,left,144.44252014160156,143.06047821044922,158.08305892944335,Overextension risk,13,Cooldown
1759092541.977504,left,143.66311645507812,143.25702667236328,158.08305892944335,Overextension risk,13,Cooldown
1759092542.0463161,left,148.39234924316406,143.5561752319336,158.08305892944335,Overextension risk,13,Cooldown
1759092542.115468,left,148.13995361328125,143.5561752319336,158.08305892944335,Overextension risk,13,Cooldown
1759092542.176859,left,142.38885498046875,143.25702667236328,158.08305892944335,Overextension risk,13,Cooldown
1759092542.2428238,left,118.19526672363281,143.06047821044922,158.08305892944335,Overextension risk,13,Cooldown
1759092542.313534,left,100.00524139404297,142.99199676513672,158.08305892944335,Overextension risk,13,Cooldown
1759092542.378783,left,95.9025650024414,142.65835571289062,158.08305892944335,Overextension risk,14,Cooldown
1759092542.447973,left,99.25770568847656,142.65835571289062,158.08305892944335,Overextension risk,14,Cooldown
1759092542.513769,left,108.68273162841797,142.65835571289062,158.08305892944335,Overextension risk,14,Cooldown
1759092542.576224,left,114.16492462158203,142.65835571289062,158.08305892944335,Overextension risk,14,Cooldown
1759092542.644033,left,147.56387329101562,142.65835571289062,158.08305892944335,Overextension risk,14,Cooldown
1759092542.714292,left,142.59762573242188,142.4932403564453,158.08305892944335,Overextension risk,14,Cooldown
1759092542.779362,left,146.27090454101562,142.4932403564453,158.08305892944335,Overextension risk,14,Cooldown
1759092542.8440058,left,132.33660888671875,142.33368682861328,157.92403717041014,Overextension risk,14,Cooldown
1759092542.913113,left,136.2139892578125,142.10486602783203,157.92403717041014,Overextension risk,14,Cooldown
1759092542.977437,left,137.87152099609375,141.88943481445312,157.92403717041014,Overextension risk,14,Cooldown
1759092543.0473118,left,140.85096740722656,141.88943481445312,157.92403717041014,Overextension risk,14,Cooldown
1759092543.114861,left,148.16754150390625,142.10486602783203,157.92403717041014,Overextension risk,14,Cooldown
1759092543.1803598,left,146.82859802246094,142.33368682861328,157.92403717041014,Overextension risk,14,Cooldown
1759092543.248045,left,126.35521697998047,142.33368682861328,157.92403717041014,Overextension risk,14,Cooldown
1759092543.3123,left,112.50541687011719,142.33368682861328,157.92403717041014,Overextension risk,14,Cooldown
1759092543.382019,left,99.52498626708984,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.44622,left,99.94966125488281,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.5152562,left,100.92283630371094,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.572834,left,103.8427734375,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.6100821,left,134.53785705566406,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.677391,left,140.6099090576172,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092543.712897,left,142.61203002929688,142.4932403564453,157.92403717041014,Overextension risk,15,Cooldown
1759092543.7773418,left,144.2185821533203,142.60482788085938,157.92403717041014,Overextension risk,15,Cooldown
1759092543.847669,left,145.0270538330078,142.7699432373047,157.92403717041014,Overextension risk,15,Cooldown
1759092543.9123452,left,139.95626831054688,142.60482788085938,157.92403717041014,Overextension risk,15,Cooldown
1759092543.98351,left,141.551025390625,142.4932403564453,157.92403717041014,Overextension risk,15,Cooldown
1759092544.044694,left,141.97145080566406,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092544.106397,left,146.1615753173828,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092544.177674,left,150.48362731933594,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092544.24753,left,150.23226928710938,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092544.312824,left,144.0876007080078,142.33368682861328,157.92403717041014,Overextension risk,15,Cooldown
1759092544.379636,left,108.35418701171875,142.12498474121094,157.92403717041014,Overextension risk,15,Cooldown
1759092544.444808,left,93.07537841796875,141.95133209228516,157.92403717041014,Overextension risk,16,Cooldown
1759092544.514053,left,91.16825866699219,141.88943481445312,157.92403717041014,Overextension risk,16,Cooldown
1759092544.576434,left,97.55874633789062,141.80918884277344,157.92403717041014,Overextension risk,16,Cooldown
1759092544.6447082,left,122.43475341796875,141.76406860351562,157.92403717041014,Overextension risk,16,Cooldown
1759092544.712762,left,152.1972198486328,141.76406860351562,157.92403717041014,Overextension risk,16,Cooldown
1759092544.780468,left,150.24195861816406,141.80918884277344,157.92403717041014,Overextension risk,16,Cooldown
1759092544.847003,left,145.07884216308594,141.88943481445312,157.92403717041014,Overextension risk,16,Cooldown
1759092544.918666,left,142.90028381347656,141.95133209228516,157.92403717041014,Overextension risk,16,Cooldown
1759092544.97943,left,140.2206573486328,141.95133209228516,157.92403717041014,Overextension risk,16,Cooldown
1759092545.0470111,left,146.29693603515625,142.12498474121094,157.92403717041014,Overextension risk,16,Cooldown
1759092545.1111832,left,150.16690063476562,142.33368682861328,157.92403717041014,Overextension risk,16,Cooldown
1759092545.177758,left,139.0439910888672,142.33368682861328,157.92403717041014,Overextension risk,16,Cooldown
1759092545.2473228,left,133.4224853515625,142.33368682861328,157.92403717041014,Overextension risk,16,Cooldown
1759092545.312086,left,126.30175018310547,142.12498474121094,157.92403717041014,Overextension risk,16,Cooldown
1759092545.378264,left,102.32105255126953,141.95133209228516,157.92403717041014,Overextension risk,16,Cooldown
1759092545.443725,left,97.44549560546875,141.88943481445312,157.92403717041014,Overextension risk,17,Cooldown
1759092545.515035,left,97.32185363769531,141.80918884277344,157.92403717041014,Overextension risk,17,Cooldown
1759092545.575607,left,99.23048400878906,141.80918884277344,157.92403717041014,Overextension risk,17,Cooldown
1759092545.6125178,left,107.76077270507812,141.80918884277344,157.92403717041014,Overextension risk,17,Cooldown
1759092545.679231,left,140.12747192382812,141.76406860351562,157.92403717041014,Overextension risk,17,Cooldown
1759092545.742889,left,148.80772399902344,141.76406860351562,157.92403717041014,Overextension risk,17,Cooldown
1759092545.777212,left,148.8839569091797,141.76406860351562,157.92403717041014,Overextension risk,17,Cooldown
1759092545.80958,left,148.8916778564453,141.76406860351562,157.77104644775392,Overextension risk,17,Cooldown
1759092545.877407,left,135.19117736816406,141.71939849853516,157.6769889831543,Overextension risk,17,Cooldown
1759092545.944732,left,138.0589599609375,141.66143798828125,157.6769889831543,Overextension risk,17,Cooldown
1759092545.978754,left,141.74050903320312,141.66143798828125,157.6769889831543,Overextension risk,17,Cooldown
1759092546.0443342,left,140.01597595214844,141.66143798828125,157.6769889831543,Overextension risk,17,Cooldown
1759092546.07814,left,145.1237030029297,141.71094512939453,157.6769889831543,Overextension risk,17,Cooldown
1759092546.142976,left,148.163330078125,141.74896240234375,157.6769889831543,Overextension risk,17,Cooldown
1759092546.178988,left,151.1527557373047,141.76406860351562,157.6769889831543,Overextension risk,17,Cooldown
1759092546.243724,left,148.5111541748047,141.80918884277344,157.6769889831543,Overextension risk,17,Cooldown
1759092546.3146272,left,140.72393798828125,141.80918884277344,157.6769889831543,Overextension risk,17,Cooldown
1759092546.378263,left,115.5931167602539,141.80918884277344,157.6769889831543,Overextension risk,17,Cooldown
1759092546.4473128,left,97.74027252197266,141.80918884277344,157.6769889831543,Overextension risk,18,Cooldown
1759092546.5166368,left,93.67633056640625,141.80918884277344,157.6769889831543,Overextension risk,18,Cooldown
1759092546.576718,left,97.19145202636719,141.80918884277344,157.6769889831543,Overextension risk,18,Cooldown
1759092546.6440802,left,136.57017517089844,141.76406860351562,157.6769889831543,Overextension risk,18,Cooldown
1759092546.678097,left,145.76724243164062,141.76406860351562,157.6769889831543,Overextension risk,18,Cooldown
1759092546.742914,left,149.65115356445312,141.76406860351562,157.6769889831543,Overextension risk,18,Cooldown
1759092546.814204,left,146.5056915283203,141.76406860351562,157.6769889831543,Overextension risk,18,Cooldown
1759092546.881309,left,139.93557739257812,141.74896240234375,157.6769889831543,Overextension risk,18,Cooldown
1759092546.9431732,left,133.6826171875,141.71094512939453,157.6769889831543,Overextension risk,18,Cooldown
1759092546.976866,left,138.73109436035156,141.66143798828125,157.6769889831543,Overextension risk,18,Cooldown
1759092547.009548,left,141.43704223632812,141.59626007080078,157.6769889831543,Overextension risk,18,Cooldown
1759092547.077316,left,147.74493408203125,141.59626007080078,157.6769889831543,Overextension risk,18,Cooldown
1759092547.1421309,left,156.73663330078125,141.59626007080078,157.6769889831543,Overextension risk,18,Cooldown
1759092547.1772401,left,158.7215118408203,141.59626007080078,157.77104644775392,Overextension risk,18,Cooldown
1759092547.244162,left,146.47901916503906,141.66143798828125,157.77104644775392,Overextension risk,18,Cooldown
1759092547.312712,left,128.0840301513672,141.66143798828125,157.77104644775392,Overextension risk,18,Cooldown
1759092547.380683,left,104.21988677978516,141.66143798828125,157.77104644775392,Overextension risk,18,Cooldown
1759092547.446848,left,94.82162475585938,141.66143798828125,157.77104644775392,Overextension risk,19,Cooldown
1759092547.5107598,left,104.12873077392578,141.66143798828125,157.77104644775392,Overextension risk,19,Cooldown
1759092547.5755289,left,104.67950439453125,141.66143798828125,157.77104644775392,Overextension risk,19,Cooldown
1759092547.640758,left,135.99334716796875,141.66143798828125,157.77104644775392,Overextension risk,19,Cooldown
1759092547.6746829,left,138.56280517578125,141.59626007080078,157.77104644775392,Overextension risk,19,Cooldown
1759092547.709259,left,147.25616455078125,141.66143798828125,157.77104644775392,Overextension risk,19,Cooldown
1759092547.740151,left,144.2718048095703,141.71094512939453,157.77104644775392,Overextension risk,19,Cooldown
1759092547.776451,left,146.98458862304688,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092547.842724,left,141.08416748046875,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092547.875345,left,144.3886260986328,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092547.908572,left,145.50389099121094,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092547.94091,left,143.96205139160156,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092547.973825,left,146.47970581054688,141.755615234375,157.77104644775392,Overextension risk,19,Cooldown
1759092548.0077682,left,147.57821655273438,141.80918884277344,157.77104644775392,Overextension risk,19,Cooldown
1759092548.043064,left,152.23141479492188,141.88943481445312,157.77104644775392,Overextension risk,19,Cooldown
1759092548.07674,left,151.43714904785156,141.95133209228516,157.77104644775392,Overextension risk,19,Cooldown
1759092548.141197,left,144.6887664794922,142.12498474121094,157.77104644775392,Overextension risk,19,Cooldown
1759092548.208411,left,134.68820190429688,142.12498474121094,157.77104644775392,Overextension risk,19,Cooldown
1759092548.243891,left,123.43159484863281,142.12498474121094,157.77104644775392,Overextension risk,19,Cooldown
1759092548.31113,left,98.52481842041016,141.95133209228516,157.77104644775392,Overextension risk,20,Cooldown
1759092548.379456,left,96.78195190429688,141.88943481445312,157.77104644775392,Overextension risk,20,Cooldown
1759092548.446569,left,110.904052734375,141.80918884277344,157.77104644775392,Overextension risk,20,Cooldown
1759092548.510928,left,118.60528564453125,141.80918884277344,157.77104644775392,Overextension risk,20,Cooldown
1759092548.57706,left,126.61100769042969,141.80918884277344,157.77104644775392,Overextension risk,20,Cooldown
1759092548.611665,left,144.33120727539062,141.88943481445312,157.77104644775392,Overextension risk,20,Cooldown
1759092548.677679,left,151.73297119140625,141.88943481445312,157.77104644775392,Overextension risk,20,Cooldown
1759092548.746185,left,131.27825927734375,141.79408264160156,157.77104644775392,Overextension risk,20,Cooldown
1759092548.8125849,left,142.14410400390625,141.79408264160156,157.77104644775392,Overextension risk,20,Cooldown
1759092548.8802738,left,145.84365844726562,141.88943481445312,157.77104644775392,Overextension risk,20,Cooldown
1759092548.947065,left,144.9244842529297,141.95133209228516,157.77104644775392,Overextension risk,20,Cooldown
1759092549.011963,left,144.59439086914062,142.05777740478516,157.77104644775392,Overextension risk,20,Cooldown
1759092549.080422,left,136.44979858398438,142.05777740478516,157.77104644775392,Overextension risk,20,Cooldown
1759092549.147991,left,129.88414001464844,142.05777740478516,157.77104644775392,Overextension risk,20,Cooldown
1759092549.211595,left,132.19850158691406,141.95133209228516,157.77104644775392,Overextension risk,20,Cooldown
1759092549.279205,left,100.2955322265625,141.88943481445312,157.6769889831543,Overextension risk,20,Cooldown
1759092549.347104,left,97.6339111328125,141.79408264160156,157.6769889831543,Overextension risk,21,Cooldown
1759092549.4107342,left,102.61280059814453,141.71094512939453,157.6769889831543,Overextension risk,21,Cooldown
1759092549.4789739,left,110.5787124633789,141.66143798828125,157.6769889831543,Overextension risk,21,Cooldown
1759092549.578568,left,116.28776550292969,141.59626007080078,157.6769889831543,Overextension risk,21,Cooldown
1759092549.6454332,left,149.4285125732422,141.59626007080078,157.6769889831543,Overextension risk,21,Cooldown
1759092549.7084851,left,142.5486602783203,141.59626007080078,157.6769889831543,Overextension risk,21,Cooldown
1759092549.779339,left,133.40264892578125,141.49403381347656,157.6769889831543,Overextension risk,21,Cooldown
1759092549.846692,left,133.90431213378906,141.38150787353516,157.6769889831543,Overextension risk,21,Cooldown
1759092549.9114418,left,139.446533203125,141.20507049560547,157.6769889831543,Overextension risk,21,Cooldown
1759092549.979481,left,143.40077209472656,141.38150787353516,157.6769889831543,Overextension risk,21,Cooldown
1759092550.052497,left,146.90057373046875,141.49403381347656,157.6769889831543,Overextension risk,21,Cooldown
1759092550.1094,left,150.60426330566406,141.59626007080078,157.6769889831543,Overextension risk,21,Cooldown
1759092550.144062,left,153.18406677246094,141.66143798828125,157.6769889831543,Overextension risk,21,Cooldown
1759092550.2113569,left,153.53443908691406,141.71094512939453,157.6769889831543,Overextension risk,21,Cooldown
1759092550.278775,left,147.39120483398438,141.79408264160156,157.6769889831543,Overextension risk,21,Cooldown
1759092550.3463738,left,107.37523651123047,141.79408264160156,157.6769889831543,Overextension risk,21,Cooldown
1759092550.413749,left,97.72373962402344,141.79408264160156,157.6769889831543,Overextension risk,22,Cooldown
1759092550.481644,left,97.9989242553711,141.79408264160156,157.6769889831543,Overextension risk,22,Cooldown
1759092550.5802681,left,99.62373352050781,141.79408264160156,157.6769889831543,Overextension risk,22,Cooldown
1759092550.6467462,left,106.52688598632812,141.71094512939453,157.6769889831543,Overextension risk,22,Cooldown
1759092550.711352,left,140.87271118164062,141.66143798828125,157.6769889831543,Overextension risk,22,Cooldown
1759092550.7831,left,142.8415069580078,141.66143798828125,157.6769889831543,Overextension risk,22,Cooldown
1759092550.8454778,left,150.4662322998047,141.66143798828125,157.6769889831543,Overextension risk,22,Cooldown
1759092550.910916,left,150.3418731689453,141.66143798828125,157.6769889831543,Overextension risk,22,Cooldown
1759092550.981316,left,144.87042236328125,141.66143798828125,157.6769889831543,Overextension risk,22,Cooldown
1759092551.04542,left,142.19369506835938,141.66143798828125,157.18084182739258,Overextension risk,22,Cooldown
1759092551.11159,left,141.2404327392578,141.59626007080078,157.18084182739258,Overextension risk,22,Cooldown
1759092551.1770618,left,143.62367248535156,141.59626007080078,157.18084182739258,Overextension risk,22,Cooldown
1759092551.246314,left,149.15589904785156,141.66143798828125,157.18084182739258,Overextension risk,22,Cooldown
1759092551.3136692,left,151.84808349609375,141.71094512939453,157.18084182739258,Overextension risk,22,Cooldown
1759092551.376616,left,150.76295471191406,141.79408264160156,157.18084182739258,Overextension risk,22,Cooldown
1759092551.44722,left,156.2308349609375,141.88943481445312,157.18084182739258,Overextension risk,22,Cooldown
1759092551.511533,left,128.2309112548828,141.88943481445312,157.18084182739258,Overextension risk,22,Cooldown
1759092551.575197,left,130.4267120361328,141.88943481445312,157.18084182739258,Overextension risk,22,Cooldown
1759092551.611016,left,107.12100219726562,141.88943481445312,157.18084182739258,Overextension risk,22,Cooldown
1759092551.68143,left,102.26001739501953,141.79408264160156,157.18084182739258,Overextension risk,22,Cooldown
1759092551.747172,left,101.66302490234375,141.71094512939453,157.18084182739258,Overextension risk,22,Cooldown
1759092551.8131719,left,107.86141967773438,141.66143798828125,157.18084182739258,Overextension risk,22,Cooldown
1759092551.8777988,left,117.86253356933594,141.59626007080078,157.18084182739258,Overextension risk,22,Cooldown
1759092551.947437,left,129.5394287109375,141.49403381347656,157.18084182739258,Overextension risk,22,Cooldown
1759092552.013254,left,149.28729248046875,141.49403381347656,157.18084182739258,Overextension risk,22,Cooldown
1759092552.078729,left,145.45274353027344,141.49403381347656,157.18084182739258,Overextension risk,22,Cooldown
1759092552.148903,left,146.1756134033203,141.49403381347656,157.18084182739258,Overextension risk,22,Cooldown
1759092552.2133272,left,130.91661071777344,141.33873748779297,157.18084182739258,Overextension risk,22,Cooldown
1759092552.279274,left,132.04840087890625,141.16230010986328,157.18084182739258,Overextension risk,22,Cooldown
1759092552.350635,left,140.59776306152344,141.16230010986328,157.18084182739258,Overextension risk,22,Cooldown
1759092552.410859,left,141.4949188232422,141.33873748779297,157.18084182739258,Overextension risk,22,Cooldown
1759092552.482504,left,152.62936401367188,141.46598052978516,157.18084182739258,Overextension risk,22,Cooldown
1759092552.580964,left,157.453369140625,141.5229721069336,157.4643226623535,Overextension risk,22,Cooldown
1759092552.6471932,left,138.49679565429688,141.5229721069336,157.4643226623535,Overextension risk,22,Cooldown
1759092552.7176452,left,117.73242950439453,141.5229721069336,157.4643226623535,Overextension risk,22,Cooldown
1759092552.7791932,left,106.22905731201172,141.5229721069336,157.4643226623535,Overextension risk,22,Cooldown
1759092552.847679,left,103.42437744140625,141.5229721069336,157.4643226623535,Overextension risk,22,Cooldown
1759092552.9144828,left,99.91741180419922,141.5229721069336,157.4643226623535,Overextension risk,23,Cooldown
1759092552.978625,left,101.64097595214844,141.46598052978516,157.4643226623535,Overextension risk,23,Cooldown
1759092553.047183,left,122.00487518310547,141.46598052978516,157.4643226623535,Overextension risk,23,Cooldown
1759092553.1116228,left,148.3377227783203,141.46598052978516,157.4643226623535,Overextension risk,23,Cooldown
1759092553.17885,left,150.9743194580078,141.46598052978516,157.4643226623535,Overextension risk,23,Cooldown
1759092553.2441049,left,140.40943908691406,141.33873748779297,157.4643226623535,Overextension risk,23,Cooldown
